PE IR       SUBTECH     SPECTRUM    ASCII       PEDS        4.00        
   -1
Water-vapor.ASC
25/04/22
09:10:29.00
25/04/22
09:10:29.00
Praktikum
Sample 012 By Praktikum date Dienstag, April 22 2025
200,000000
#HDR
-1
-1
#GR
cm-1
EGY
1.0
0.0
4000,000000
-1,000000
3801
8
76,562898
0,000850
#DATA
4000,000000	55,263495
3999,000000	55,277896
3998,000000	55,277162
3997,000000	55,268043
3996,000000	55,264194
3995,000000	55,272573
3994,000000	55,286711
3993,000000	55,297916
3992,000000	55,309741
3991,000000	55,335699
3990,000000	55,382157
3989,000000	55,439112
3988,000000	55,489737
3987,000000	55,524721
3986,000000	55,544784
3985,000000	55,554710
3984,000000	55,560776
3983,000000	55,571527
3982,000000	55,593601
3981,000000	55,623580
3980,000000	55,647309
3979,000000	55,650048
3978,000000	55,628822
3977,000000	55,595463
3976,000000	55,568714
3975,000000	55,562980
3974,000000	55,580659
3973,000000	55,613483
3972,000000	55,651696
3971,000000	55,692827
3970,000000	55,742105
3969,000000	55,803983
3968,000000	55,871511
3967,000000	55,923009
3966,000000	55,932556
3965,000000	55,890941
3964,000000	55,821190
3963,000000	55,767904
3962,000000	55,763425
3961,000000	55,803666
3960,000000	55,859423
3959,000000	55,908152
3958,000000	55,949476
3957,000000	55,990812
3956,000000	56,026256
3955,000000	56,032475
3954,000000	55,979932
3953,000000	55,848600
3952,000000	55,646417
3951,000000	55,425345
3950,000000	55,271635
3949,000000	55,253957
3948,000000	55,355905
3947,000000	55,463182
3946,000000	55,452511
3945,000000	55,314569
3944,000000	55,184261
3943,000000	55,222546
3942,000000	55,461317
3941,000000	55,786947
3940,000000	56,069743
3939,000000	56,265795
3938,000000	56,375916
3937,000000	56,353805
3936,000000	56,125130
3935,000000	55,704762
3934,000000	55,246968
3933,000000	54,954400
3932,000000	54,939782
3931,000000	55,169080
3930,000000	55,493727
3929,000000	55,726797
3928,000000	55,750852
3927,000000	55,603996
3926,000000	55,449054
3925,000000	55,424624
3924,000000	55,512070
3923,000000	55,564968
3922,000000	55,453552
3921,000000	55,164805
3920,000000	54,798383
3919,000000	54,515510
3918,000000	54,484861
3917,000000	54,794994
3916,000000	55,374653
3915,000000	56,021661
3914,000000	56,544572
3913,000000	56,887809
3912,000000	57,103535
3911,000000	57,221260
3910,000000	57,161154
3909,000000	56,763987
3908,000000	55,903581
3907,000000	54,614617
3906,000000	53,147926
3905,000000	51,865494
3904,000000	51,017398
3903,000000	50,619857
3902,000000	50,575405
3901,000000	50,878727
3900,000000	51,630652
3899,000000	52,822754
3898,000000	54,192169
3897,000000	55,322669
3896,000000	55,865619
3895,000000	55,690217
3894,000000	54,960860
3893,000000	54,148812
3892,000000	53,804043
3891,000000	54,086526
3890,000000	54,516762
3889,000000	54,414403
3888,000000	53,637345
3887,000000	52,786230
3886,000000	52,549913
3885,000000	52,963963
3884,000000	53,448992
3883,000000	53,525646
3882,000000	53,340210
3881,000000	53,440442
3880,000000	54,115603
3879,000000	55,050669
3878,000000	55,634521
3877,000000	55,566203
3876,000000	55,088245
3875,000000	54,568560
3874,000000	53,991318
3873,000000	53,062784
3872,000000	51,833767
3871,000000	50,932857
3870,000000	50,943193
3869,000000	51,687218
3868,000000	52,398166
3867,000000	52,571286
3866,000000	52,418567
3865,000000	52,464480
3864,000000	52,936307
3863,000000	53,695255
3862,000000	54,541605
3861,000000	55,346556
3860,000000	55,880638
3859,000000	55,679492
3858,000000	54,222499
3857,000000	51,362026
3856,000000	47,720092
3855,000000	44,623329
3854,000000	43,393032
3853,000000	44,471732
3852,000000	47,195359
3851,000000	50,400261
3850,000000	53,214234
3849,000000	55,279868
3848,000000	56,505090
3847,000000	56,887529
3846,000000	56,591981
3845,000000	55,951538
3844,000000	55,239922
3843,000000	54,464245
3842,000000	53,443038
3841,000000	52,097856
3840,000000	50,680216
3839,000000	49,696227
3838,000000	49,569138
3837,000000	50,293664
3836,000000	51,433191
3835,000000	52,490515
3834,000000	53,287094
3833,000000	53,981106
3832,000000	54,757846
3831,000000	55,573170
3830,000000	56,198895
3829,000000	56,496679
3828,000000	56,581364
3827,000000	56,634496
3826,000000	56,535366
3825,000000	55,828070
3824,000000	54,275640
3823,000000	52,420406
3822,000000	51,283599
3821,000000	51,340158
3820,000000	51,954604
3819,000000	52,127320
3818,000000	51,676451
3817,000000	51,425403
3816,000000	52,204938
3815,000000	53,951502
3814,000000	55,912645
3813,000000	57,409736
3812,000000	58,162813
3811,000000	58,055350
3810,000000	57,069595
3809,000000	55,592121
3808,000000	54,436538
3807,000000	54,171507
3806,000000	54,432831
3805,000000	54,234134
3804,000000	53,099977
3803,000000	51,713352
3802,000000	51,222505
3801,000000	52,010790
3800,000000	53,404400
3799,000000	54,538777
3798,000000	55,241574
3797,000000	55,915248
3796,000000	56,846949
3795,000000	57,893332
3794,000000	58,761802
3793,000000	59,337269
3792,000000	59,681833
3791,000000	59,878808
3790,000000	59,958057
3789,000000	59,905801
3788,000000	59,707382
3787,000000	59,425120
3786,000000	59,209093
3785,000000	59,159180
3784,000000	59,159014
3783,000000	58,953819
3782,000000	58,450968
3781,000000	57,893454
3780,000000	57,674703
3779,000000	57,977636
3778,000000	58,633994
3777,000000	59,316585
3776,000000	59,797728
3775,000000	59,976178
3774,000000	59,740028
3773,000000	58,996558
3772,000000	57,924065
3771,000000	57,019108
3770,000000	56,683370
3769,000000	56,820127
3768,000000	57,032108
3767,000000	57,188595
3766,000000	57,521080
3765,000000	58,118832
3764,000000	58,611172
3763,000000	58,559589
3762,000000	57,971609
3761,000000	57,253431
3760,000000	56,791616
3759,000000	56,725853
3758,000000	56,947270
3757,000000	57,068092
3756,000000	56,511754
3755,000000	54,929645
3754,000000	52,560934
3753,000000	50,094585
3752,000000	48,255330
3751,000000	47,543556
3750,000000	48,020755
3749,000000	49,019703
3748,000000	49,351613
3747,000000	48,370144
3746,000000	46,874250
3745,000000	46,494524
3744,000000	48,028319
3743,000000	50,708101
3742,000000	53,126671
3741,000000	54,424076
3740,000000	54,472576
3739,000000	53,464772
3738,000000	51,827205
3737,000000	50,265616
3736,000000	49,379589
3735,000000	49,245082
3734,000000	49,633123
3733,000000	50,505754
3732,000000	51,931557
3731,000000	53,603996
3730,000000	54,856969
3729,000000	55,306967
3728,000000	55,209633
3727,000000	55,067459
3726,000000	55,098682
3725,000000	55,222463
3724,000000	55,386274
3723,000000	55,687357
3722,000000	56,207048
3721,000000	56,893434
3720,000000	57,640498
3719,000000	58,381416
3718,000000	59,015155
3717,000000	59,267421
3716,000000	58,757629
3715,000000	57,342459
3714,000000	55,402147
3713,000000	53,692339
3712,000000	52,847510
3711,000000	53,018769
3710,000000	53,963098
3709,000000	55,324249
3708,000000	56,754219
3707,000000	57,903441
3706,000000	58,471381
3705,000000	58,375145
3704,000000	57,843777
3703,000000	57,328748
3702,000000	57,250704
3701,000000	57,709999
3700,000000	58,433140
3699,000000	59,053820
3698,000000	59,443057
3697,000000	59,678611
3696,000000	59,737099
3695,000000	59,392630
3694,000000	58,463495
3693,000000	56,998947
3692,000000	55,209381
3691,000000	53,438025
3690,000000	52,257220
3689,000000	52,299198
3688,000000	53,709908
3687,000000	55,884936
3686,000000	57,955762
3685,000000	59,442415
3684,000000	60,321489
3683,000000	60,673357
3682,000000	60,538303
3681,000000	59,956348
3680,000000	58,842661
3679,000000	56,942314
3678,000000	54,340644
3677,000000	51,948984
3676,000000	50,974446
3675,000000	51,638581
3674,000000	52,808940
3673,000000	53,213039
3672,000000	52,781498
3671,000000	52,547229
3670,000000	53,395174
3669,000000	55,255422
3668,000000	57,440846
3667,000000	59,360883
3666,000000	60,783787
3665,000000	61,702237
3664,000000	62,206557
3663,000000	62,447717
3662,000000	62,523709
3661,000000	62,338398
3660,000000	61,667180
3659,000000	60,469348
3658,000000	59,155715
3657,000000	58,391074
3656,000000	58,460887
3655,000000	58,837434
3654,000000	58,523698
3653,000000	56,968866
3652,000000	54,577889
3651,000000	52,344408
3650,000000	51,114976
3649,000000	51,218924
3648,000000	52,560379
3647,000000	54,739582
3646,000000	57,119456
3645,000000	59,080207
3644,000000	60,370443
3643,000000	61,130770
3642,000000	61,580018
3641,000000	61,800811
3640,000000	61,832815
3639,000000	61,766920
3638,000000	61,627450
3637,000000	61,324385
3636,000000	60,846206
3635,000000	60,327903
3634,000000	59,720794
3633,000000	58,563415
3632,000000	56,448191
3631,000000	53,796143
3630,000000	51,843476
3629,000000	51,645429
3628,000000	53,163554
3627,000000	55,447806
3626,000000	57,528436
3625,000000	58,946010
3624,000000	59,564933
3623,000000	59,319266
3622,000000	58,334661
3621,000000	57,118499
3620,000000	56,349629
3619,000000	56,399125
3618,000000	57,068214
3617,000000	57,809596
3616,000000	58,199051
3615,000000	58,214310
3614,000000	58,093590
3613,000000	57,980197
3612,000000	57,779216
3611,000000	57,398028
3610,000000	57,034131
3609,000000	57,080525
3608,000000	57,726712
3607,000000	58,757157
3606,000000	59,757352
3605,000000	60,434393
3604,000000	60,716740
3603,000000	60,683331
3602,000000	60,499477
3601,000000	60,345088
3600,000000	60,285157
3599,000000	60,222041
3598,000000	60,036287
3597,000000	59,760655
3596,000000	59,575660
3595,000000	59,642346
3594,000000	59,948286
3593,000000	60,260221
3592,000000	60,214892
3591,000000	59,563227
3590,000000	58,455938
3589,000000	57,450287
3588,000000	57,128322
3587,000000	57,664219
3586,000000	58,769327
3585,000000	59,992687
3584,000000	61,011415
3583,000000	61,706494
