Profile 1;Profile 1;
x;y;
[m];[m];
0;8.3525989e-09
4.0440203e-09;8.3360402e-09
8.0880405e-09;8.1765073e-09
1.2132061e-08;8.3241647e-09
1.6176081e-08;8.3929171e-09
2.0220101e-08;8.492207e-09
2.4264122e-08;8.561279e-09
2.8308142e-08;8.8355265e-09
3.2352162e-08;8.7869493e-09
3.6396182e-08;8.3954194e-09
4.0440203e-08;8.4218425e-09
4.4484223e-08;8.7285532e-09
4.8528243e-08;9.0730277e-09
5.2572263e-08;9.4507942e-09
5.6616284e-08;9.6451487e-09
6.0660304e-08;9.7347878e-09
6.4704324e-08;9.7850477e-09
6.8748344e-08;9.7893724e-09
7.2792365e-08;9.8659199e-09
7.6836385e-08;9.9729797e-09
8.0880405e-08;9.7485011e-09
8.4924426e-08;9.600736e-09
8.8968446e-08;9.3501292e-09
9.3012466e-08;9.3386017e-09
9.7056486e-08;8.9209437e-09
1.0110051e-07;8.3598609e-09
1.0514453e-07;7.7848511e-09
1.0918855e-07;7.7957211e-09
1.1323257e-07;8.0895957e-09
1.1727659e-07;8.2682705e-09
1.2132061e-07;8.4740105e-09
1.2536463e-07;8.8081999e-09
1.2940865e-07;8.8559035e-09
1.3345267e-07;8.3945209e-09
1.3749669e-07;8.1482673e-09
1.4154071e-07;8.8702541e-09
1.4558473e-07;9.4934031e-09
1.4962875e-07;9.8358773e-09
1.5367277e-07;9.7945822e-09
1.5771679e-07;9.7883371e-09
1.6176081e-07;9.7717824e-09
1.6580483e-07;9.6708738e-09
1.6984885e-07;9.9630967e-09
1.7389287e-07;9.7006512e-09
1.7793689e-07;9.6239744e-09
1.8198091e-07;9.5147105e-09
1.8602493e-07;9.3204113e-09
1.9006895e-07;9.0873329e-09
1.9411297e-07;8.7954808e-09
1.9815699e-07;8.3530155e-09
2.0220101e-07;7.7999904e-09
2.0624503e-07;7.2870761e-09
2.1028905e-07;7.3931299e-09
2.1433307e-07;8.161903e-09
2.1837709e-07;8.8962108e-09
2.2242111e-07;9.0924939e-09
2.2646513e-07;9.1010465e-09
2.3050916e-07;8.6924615e-09
2.3455318e-07;9.0290579e-09
2.385972e-07;9.4097477e-09
2.4264122e-07;9.4585318e-09
2.4668524e-07;9.4707922e-09
2.5072926e-07;9.4645261e-09
2.5477328e-07;9.3676302e-09
2.588173e-07;9.3724528e-09
2.6286132e-07;9.3522726e-09
2.6690534e-07;9.2974825e-09
2.7094936e-07;9.2667808e-09
2.7499338e-07;9.1788329e-09
2.790374e-07;8.9897422e-09
2.8308142e-07;8.4647168e-09
2.8712544e-07;7.6623304e-09
2.9116946e-07;7.1272547e-09
2.9521348e-07;7.3452995e-09
2.992575e-07;7.7395578e-09
3.0330152e-07;8.1786487e-09
3.0734554e-07;8.873284e-09
3.1138956e-07;9.1438131e-09
3.1543358e-07;9.1462197e-09
3.194776e-07;9.139819e-09
3.2352162e-07;9.1358543e-09
3.2756564e-07;9.2221087e-09
3.3160966e-07;9.3124994e-09
3.3565368e-07;9.2848433e-09
3.396977e-07;9.3092971e-09
3.4374172e-07;9.3688462e-09
3.4778574e-07;9.3891541e-09
3.5182976e-07;9.3077741e-09
3.5587378e-07;9.0944683e-09
3.599178e-07;8.9199735e-09
3.6396182e-07;8.6903792e-09
3.6800584e-07;8.2409759e-09
3.7204986e-07;7.4527428e-09
3.7609388e-07;6.4644393e-09
3.801379e-07;5.733467e-09
3.8418193e-07;5.813534e-09
3.8822595e-07;7.1201066e-09
3.9226997e-07;7.4705288e-09
3.9631399e-07;6.9142804e-09
4.0035801e-07;6.7377808e-09
4.0440203e-07;6.5754125e-09
4.0844605e-07;7.3961759e-09
4.1249007e-07;8.1207812e-09
4.1653409e-07;8.2644631e-09
4.2057811e-07;8.246312e-09
4.2462213e-07;8.1478733e-09
4.2866615e-07;8.2725553e-09
4.3271017e-07;8.3533452e-09
4.3675419e-07;8.6928073e-09
4.4079821e-07;8.7449416e-09
4.4484223e-07;8.5721355e-09
4.4888625e-07;7.9611069e-09
4.5293027e-07;7.2888845e-09
4.5697429e-07;6.6473392e-09
4.6101831e-07;5.5654278e-09
4.6506233e-07;4.5820126e-09
4.6910635e-07;4.1990514e-09
